,URL,Unit_Name,Unit_ID,Apt_Name,No_Rooms,Bathroom,Street,Locality,Region,Longitude,Latitude,Furnished,Area,Floor,Tower,AC,Water_Heater,Dining_Set,Electricity,Bed,Access_Card,Kitchen,Fridge,Washing_Machine,TV,ATM,TV_Cable,Grocery,Internet,Swim_Pool,Laundry,Security,Basketball,Multipurpose_Room,Gym,Jogging,Tennis,Restaurant,Playground,Total_Facilities,Currency,Annual_Price,Monthly_Price,Deposit_Currency,Deposit_Charge,Service_Currency,Service_Charge
400,https://jendela360.com/sewa-apartemen-the-springlake-summarecon/spla009,The Springlake Summarecon Studio Fully Furnished,spla009,The Springlake Summarecon,0,1,"Jl. Raya Rawa Bugel No.10, Marga Mulya, Bekasi Utara, Kota Bks, Jawa Barat 17143",Summarecon Bekasi,Bekasi,106.999,-6.2224,1,25.0,Lantai Atas,Tower Elodea,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,17,IDR,36000000,36000000,IDR,3400000,,
401,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsd030,Taman Anggrek Residence 3BR View city,trsd030,Taman Anggrek Residence,3,1,"Jl. Tj. Duren Timur 2, RT.12/RW.1, Tj. Duren Sel., Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",Tanjung Duren,Jakarta Barat,106.7917,-6.1792,0,65.0,Lantai Atas,Tower Fragrant,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,10,IDR,87000000,87000000,IDR,7300000,IDR,1630000
402,https://jendela360.com/sewa-apartemen-twin-tower-river-peak/trpa001,Twin Tower (River Peak) Studio Fully Furnished,trpa001,Twin Tower (River Peak),0,1,"Jalan Kalisari 1 No.1, Kapasari, Genteng, Surabaya",Pakuwon City,Surabaya,112.7483,-7.2511,1,38.0,Lantai Tengah,Tower A,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,13,IDR,50400000,50400000,IDR,4200000,,
403,https://jendela360.com/sewa-apartemen-bassura-city-apartment/bscc236,Bassura City Apartment 2BR Fully Furnished,bscc236,Bassura City Apartment,2,1,"Jl.Cipinang Jaya DD RT.03/08 NO.39, Cipinang Besar Selatan, Jatinegara, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",Cipinang,Jakarta Timur,106.879075,-6.225031,1,33.0,Lantai Atas,Tower A,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,IDR,50000000,50000000,IDR,5000000,,
404,https://jendela360.com/sewa-apartemen-hamptons-park-apartment/htpc006,Hamptons Park Apartment 2BR Fully Furnished,htpc006,Hamptons Park Apartment,2,1," Jalan Terogong Raya No.18, Cilandak Barat, Cilandak, RT.3/RW.10, Cilandak Bar., Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430",Pondok Indah,Jakarta Selatan,106.791409,-6.282965,1,58.0,Lantai Tengah,Tower A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,IDR,210600000,210600000,IDR,17600000,,
405,https://jendela360.com/sewa-apartemen-the-grove-apartment/tgsc004,The Grove Apartment 2BR Fully Furnished,tgsc004,The Grove Apartment,2,3,"Kawasan Rasuna Epicentrum, Jalan HR. Rasuna Said, RT.2/RW.5, Karet Kuningan, Setia Budi, South Jakarta City, Jakarta 12960",Kuningan,Jakarta Selatan,106.834698,-6.217791,1,86.0,Lantai Atas,Tower G II ( empyreal),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,IDR,190000000,15850000,IDR,16700000,,
406,https://jendela360.com/sewa-apartemen-menteng-park/mepa116,Menteng Park Diamond Studio Full Furnished,mepa116,Menteng Park,0,1," Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",Menteng,Jakarta Pusat,106.838463,-6.191791,1,28.0,Lantai Rendah,Tower Diamond,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,IDR,84000000,NA,IDR,7000000,,
407,https://jendela360.com/sewa-apartemen-royal-mediterania-garden-residence/rmgc025,Royal Mediterania Garden Residence 2BR View City,rmgc025,Royal Mediterania Garden Residence,2,1,"Jalan Letjend. S. Parman Kav. 28, Tanjung Duren Selatan, Grogol Petamburan, Tj. Duren Sel., Grogol Petamburan, Jakarta Barat",Tanjung Duren,Jakarta Barat,106.789248,-6.176076,1,53.5,Lantai Atas,Tower Lavender,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,19,IDR,76500000,76500000,IDR,7500000,IDR,1020000
408,https://jendela360.com/sewa-apartemen-tifolia-apartment/tfla053,Tifolia Apartment Studio  Furnished,tfla053,Tifolia Apartment,0,1," Jalan Perintis Kemerdekaan No. 2, Kayu Putih, Pulo Gadung, Kayu Putih, Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13210",Pulomas,Jakarta Timur,106.892794,-6.17518,1,21.0,Lantai Atas,Tower 1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,18,IDR,27500000,3000000,IDR,3000000,IDR,340000
409,https://jendela360.com/sewa-apartemen-puri-orchard-apartment/pucc012,Puri Orchard Apartment 2BR Tower orange groove,pucc012,Puri Orchard Apartment,2,1,"Jl. Raya Adicipta Kav. 8 Lingkar Luar Barat, Rawa Buaya, Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740.",Cengkareng,Jakarta Barat,106.729326,-6.166036,0,50.0,Lantai Tengah,Tower orange groove,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,15,IDR,43000000,43000000,IDR,4500000,IDR,750000
410,https://jendela360.com/sewa-apartemen-puri-park-view-apartment/ppvc219,Puri Park View Apartment 2BR Fully Furnished,ppvc219,Puri Park View Apartment,2,1,"Jln Pesanggrahan No. 88, Meruya Utara, Kembangan, Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620",Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,35.0,Lantai Atas,Tower BB,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,IDR,45500000,3800000,IDR,5000000,IDR,500000
411,https://jendela360.com/sewa-apartemen-poins-square-apartment/posc008,Poins Square Apartment 2BR View City,posc008,Poins Square Apartment,2,2,"Jl. R.A. Kartini No. 1, Lebak Bulus, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia 12440  Nomor Telepon",Lebak Bulus,Jakarta Selatan,106.77816,-6.289954,1,92.0,Lantai Tengah,Tower B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,23,IDR,90000000,90000000,IDR,8000000,IDR,1380000
412,https://jendela360.com/sewa-apartemen-kuningan-city-denpasar-residence/kucc009,Kuningan City (Denpasar Residence) 2BR Fully Furnished,kucc009,Kuningan City (Denpasar Residence),2,2,"Jl. Prof. Dr. Satrio Kav. 18, Setiabudi, Kuningan, Karet Kuningan, Setiabudi, Jakarta Selatan",Kuningan,Jakarta Selatan,106.829196,-6.224797,1,90.0,Lantai Atas,Tower Kintamani,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,IDR,252000000,252000000,IDR,21000000,,
413,https://jendela360.com/sewa-apartemen-the-mansion-kemang/tmkb027,The Mansion Kemang 1BR Tower south tower,tmkb027,The Mansion Kemang,1,1,"Jl. Kemang Raya No.3-5, Bangka, Mampang Prpt., Jakarta Selatan, DKI Jakarta, Indonesia 12720",Kemang,Jakarta Selatan,106.810318,-6.255134,1,64.0,Lantai Atas,Tower south tower,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,IDR,132000000,132000000,IDR,11000000,,
414,https://jendela360.com/sewa-apartemen-bassura-city-apartment/bscc081,Bassura City Apartment 2BR Fully Furnished,bscc081,Bassura City Apartment,2,1,"Jl.Cipinang Jaya DD RT.03/08 NO.39, Cipinang Besar Selatan, Jatinegara, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",Cipinang,Jakarta Timur,106.879075,-6.225031,1,36.0,Lantai Atas,Tower F,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,IDR,54500000,54500000,IDR,4600000,,
415,https://jendela360.com/sewa-apartemen-menteng-park/mepc020,Menteng Park 2BR View City,mepc020,Menteng Park,2,1," Jl. Cikini Raya No.79, RT.1/RW.2, Cikini, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",Menteng,Jakarta Pusat,106.838463,-6.191791,1,53.0,Lantai Atas,Tower Sapphire,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,IDR,210000000,210000000,IDR,17500000,,
416,https://jendela360.com/sewa-apartemen-batavia-apartment/btvb028,Batavia Apartment 1BR Fully Furnished,btvb028,Batavia Apartment,1,1,"Jalan K.H.Mas Mansyur Kav.126, Karet Tengsin, Jakarta Pusat, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220",Bendungan Hilir,Jakarta Pusat,106.813631,-6.211458,1,49.0,Lantai Atas,Tower 2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,23,IDR,132000000,132000000,IDR,11000000,,
417,https://jendela360.com/sewa-apartemen-bintaro-plaza-residence/bprb002,Bintaro Plaza Residence 1BR Tower The Breeze,bprb002,Bintaro Plaza Residence,1,1,"Jl. Bintaro Utama 3A No.1, Pondok Karya, Pondok Aren, Tangerang Selatan, Banten",Bintaro,Jakarta Selatan,106.7428,-6.2735,0,31.0,Lantai Rendah,Tower The Breeze,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,10,IDR,38000000,38000000,IDR,3400000,,
418,https://jendela360.com/sewa-apartemen-permata-hijau-residence/phrd015,Permata Hijau Residence 3+1BR Tower A,phrd015,Permata Hijau Residence,3,2,"Jl. Permata Hijau No.8 Grogol Utara Kby. Lama Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12210",Permata Hijau,Jakarta Selatan,106.787401,-6.224566,1,103.0,Lantai Tengah,Tower A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,IDR,240000000,240000000,IDR,20000000,,
419,https://jendela360.com/sewa-apartemen-kota-ayodhya-apartment/adyc028,Kota Ayodhya Apartment 2BR  Furnished,adyc028,Kota Ayodhya Apartment,2,1,"Jl. M. H. Thamrin Blok P8 No.3, Cikokol, Kec. Tangerang, Kota Tangerang, Banten 15117",Cikokol,Tangerang,106.629106,-6.199893,0,38.0,Lantai Atas,Tower Jade,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,IDR,33000000,33000000,IDR,2900000,,
420,https://jendela360.com/sewa-apartemen-season-city-apartment/sscc013,Season City Apartment 2BR Fully Furnished,sscc013,Season City Apartment,2,1,"JL. Latumenten Raya, No. 33, Grogol, Jakarta Barat, DKI Jakarta, Indonesia 11460",Grogol,Jakarta Barat,106.796056,-6.153652,1,48.0,Lantai Atas,Tower -,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,IDR,60000000,60000000,IDR,5000000,IDR,720000
421,https://jendela360.com/sewa-apartemen-thamrin-executive-residence/terf002,Thamrin Executive Residence 2BR Fully Furnished,terf002,Thamrin Executive Residence,2,1,"Jl. Kebon Kacang Raya, Tanah Melati, Jakarta Pusat, DKI Jakarta, Indonesia 10230",Thamrin,Jakarta Pusat,106.816495,-6.195839,1,65.0,Lantai,Tower -,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,23,IDR,154500000,154500000,IDR,12900000,,
422,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsa058,Taman Anggrek Residence Studio Semi Furnished,trsa058,Taman Anggrek Residence,0,1,"Jl. Tj. Duren Timur 2, RT.12/RW.1, Tj. Duren Sel., Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",Tanjung Duren,Jakarta Barat,106.7917,-6.1792,0,26.0,Lantai Atas,Tower Espiritus,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,9,IDR,54500000,54500000,IDR,4600000,IDR,650000
423,https://jendela360.com/sewa-apartemen-the-mansion-kemayoran-jasmine/tmjc012,The Mansion Kemayoran Jasmine 2BR Non Furnished,tmjc012,The Mansion Kemayoran Jasmine,2,1," Jl. Trembesi, Pademangan Tim., Pademangan, Kota Jkt Utara, DKI Jakarta 14410",Kemayoran,Jakarta Pusat,106.854936,-6.147823,0,70.0,Lantai Rendah,Tower Aurora,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,15,IDR,55000000,55000000,IDR,4600000,IDR,1400000
424,https://jendela360.com/sewa-apartemen-thamrin-executive-residence/tera019,Thamrin Executive Residence Studio Fully Furnished,tera019,Thamrin Executive Residence,0,1,"Jl. Kebon Kacang Raya, Tanah Melati, Jakarta Pusat, DKI Jakarta, Indonesia 10230",Thamrin,Jakarta Pusat,106.816495,-6.195839,1,23.0,Lantai Tengah,Tower tx,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,20,IDR,70000000,70000000,IDR,5900000,,
425,https://jendela360.com/sewa-apartemen-green-pramuka-city-apartment/gprc038,Green Pramuka City Apartment 2BR Fully Furnished,gprc038,Green Pramuka City Apartment,2,1,"Jl. Jenderal Ahmad Yani Kav. 49, Rawasari, Cempaka Putih, Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10570",Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,33.0,Lantai Tengah,Tower chrysant,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,21,IDR,53000000,53000000,IDR,4700000,IDR,620000
426,https://jendela360.com/sewa-apartemen-kota-ayodhya-apartment/adyc014,Kota Ayodhya Apartment 2BR Tower 1,adyc014,Kota Ayodhya Apartment,2,1,"Jl. M. H. Thamrin Blok P8 No.3, Cikokol, Kec. Tangerang, Kota Tangerang, Banten 15117",Cikokol,Tangerang,106.629106,-6.199893,1,39.0,Lantai Rendah,Tower Sienna,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,IDR,38000000,38000000,IDR,3200000,,
427,https://jendela360.com/sewa-apartemen-menteng-square-apartment/mesc016,Menteng Square Apartment 2BR View City,mesc016,Menteng Square Apartment,2,1," Jln. Matraman No. 30E, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta. 13120",Menteng,Jakarta Pusat,106.851858,-6.200232,1,30.0,Lantai Tengah,Tower C,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,IDR,45000000,45000000,IDR,3900000,,
428,https://jendela360.com/sewa-apartemen-taman-anggrek-condominium-apartment/taab003,Taman Anggrek Condominium Apartment 1BR View City,taab003,Taman Anggrek Condominium Apartment,1,1,"Tanjung Duren Selatan, Grogol petamburan, Tj. Duren Sel., Grogol petamburan, Jakarta Barat",Tanjung Duren,Jakarta Barat,106.793302,-6.177578,1,88.0,Lantai Atas,Tower 4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,IDR,125000000,125000000,IDR,10500000,IDR,1590000
429,https://jendela360.com/sewa-apartemen-bassura-city-apartment/bscc223,Bassura City Apartment 2BR Fully Furnished,bscc223,Bassura City Apartment,2,1,"Jl.Cipinang Jaya DD RT.03/08 NO.39, Cipinang Besar Selatan, Jatinegara, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",Cipinang,Jakarta Timur,106.879075,-6.225031,1,34.0,Lantai Atas,Tower G,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,IDR,55000000,55000000,IDR,4600000,,
430,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsc135,Taman Anggrek Residences 2BR Tower Calypso View Pool,trsc135,Taman Anggrek Residence,2,1,"Jl. Tj. Duren Timur 2, RT.12/RW.1, Tj. Duren Sel., Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,44.0,Lantai Tengah,Tower Calypso,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,8,IDR,60000000,NA,IDR,5000000,IDR,1100000
431,https://jendela360.com/sewa-apartemen-sudirman-park-apartment/supc019,Sudirman Park Apartment 2BR View Pool&City (Selatan),supc019,Sudirman Park Apartment,2,1,"Jl. Kh. Mas Mansyur Kav. 35, Karet Tengsin, Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220",Sudirman,Jakarta Pusat,106.818029,-6.205971,1,52.0,Lantai Tengah,Tower B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,IDR,75000000,6250000,IDR,6300000,,
432,https://jendela360.com/sewa-apartemen-lavenue-apartment/lvnc004,Lavenue Apartment 2BR View Garden (Selatan),lvnc004,Lavenue Apartment,2,1," Jl. Raya Pasar Minggu No.15, RT.7/RW.9, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780",Pancoran,Jakarta Selatan,106.842971,-6.24805,1,122.0,Lantai Rendah,Tower North,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,IDR,180000000,180000000,IDR,15000000,,
433,https://jendela360.com/sewa-apartemen-sunter-park-view-apartment/spva046,Sunter Park View Apartment Studio Tower B,spva046,Sunter Park View Apartment,0,1,"Jl. Laksamana Yos Sudarso Kav. 30A, Sunter Jaya, Tanjung Priok, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14360",Sunter,Jakarta Utara,106.88373,-6.157527,1,22.0,Lantai Rendah,Tower B,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,IDR,36550000,36550000,IDR,3100000,IDR,290000
434,https://jendela360.com/sewa-apartemen-silkwood-residence/skwb004,Silkwood Residence 1BR Fully Furnished,skwb004,Silkwood Residence,1,1,"Jalan Lingkar Barat, Panunggangan Timur, Tangerang, Pinang, Panunggangan Tim., Pinang, Kota Tangerang, Banten 15143",Serpong,Tangerang,106.650661,-6.224871,1,43.0,Lantai Tengah,Tower Mapple,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,17,IDR,75000000,75000000,IDR,7500000,,
435,https://jendela360.com/sewa-apartemen-royal-mediterania-garden-residence/rmgd015,Royal Mediterania Garden Residence 3BR View city,rmgd015,Royal Mediterania Garden Residence,3,2,"Jalan Letjend. S. Parman Kav. 28, Tanjung Duren Selatan, Grogol Petamburan, Tj. Duren Sel., Grogol Petamburan, Jakarta Barat",Tanjung Duren,Jakarta Barat,106.789248,-6.176076,1,110.0,Lantai Tengah,Tower lavender,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,20,IDR,165000000,165000000,IDR,13800000,IDR,2090000
436,https://jendela360.com/sewa-apartemen-moi-city-home/moic012,MOI City Home 2BR Tower MiamiBay,moic012,MOI City Home,2,1,"Jl. Boulevard Barat Raya, Kelapa Gading, Jakarta Utara, DKI Jakarta, Indonesia 14240",Kelapa Gading,Jakarta Utara,106.890391,-6.149836,1,45.0,Lantai Rendah,Tower MiamiBay,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,IDR,65000000,5500000,IDR,5500000,IDR,810000
437,https://jendela360.com/sewa-apartemen-the-mansion-kemayoran-jasmine/tmjc018,The Mansion Kemayoran Jasmine 2BR View City,tmjc018,The Mansion Kemayoran Jasmine,2,2," Jl. Trembesi, Pademangan Tim., Pademangan, Kota Jkt Utara, DKI Jakarta 14410",Kemayoran,Jakarta Pusat,106.854936,-6.147823,1,70.0,Lantai Tengah,Tower aurora,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,IDR,100000000,100000000,IDR,8400000,IDR,1400000
438,https://jendela360.com/sewa-apartemen-batavia-apartment/btvd006,Batavia Apartment 3BR Fully Furnished,btvd006,Batavia Apartment,3,2,"Jalan K.H.Mas Mansyur Kav.126, Karet Tengsin, Jakarta Pusat, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220",Bendungan Hilir,Jakarta Pusat,106.813631,-6.211458,1,115.0,Lantai Tengah,Tower 2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,21,IDR,192000000,16000000,IDR,16000000,,
439,https://jendela360.com/sewa-apartemen-the-mansion-kemang/tmkb010,The Mansion Kemang 1BR Tower South,tmkb010,The Mansion Kemang,1,1,"Jl. Kemang Raya No.3-5, Bangka, Mampang Prpt., Jakarta Selatan, DKI Jakarta, Indonesia 12720",Kemang,Jakarta Selatan,106.810318,-6.255134,1,87.0,Lantai Rendah,Tower South,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,IDR,120000000,120000000,IDR,10000000,,
440,https://jendela360.com/sewa-apartemen-kalibata-city-green-palace/grpc008,Kalibata City Green Palace 2BR Tower Lotus,grpc008,Kalibata City Green Palace,2,1,"Jalan Kalibata Raya, Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12750",Kalibata,Jakarta Selatan,106.849866,-6.257697,1,36.0,Lantai Tengah,Tower Lotus,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,IDR,56000000,5500000,IDR,5500000,IDR,620000
441,https://jendela360.com/sewa-apartemen-tamansari-semanggi-apartment/tssb073,Tamansari Semanggi Apartment 1BR View City,tssb073,Tamansari Semanggi Apartment,1,1," Jalan Akri No.134, Kecamatan Setiabudi, Daerah Khusus Ibukota Jakarta 12930",Semanggi,Jakarta Selatan,106.819159,-6.226598,1,44.0,Lantai Atas,Tower A,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,IDR,72000000,6000000,IDR,6300000,IDR,660000
442,https://jendela360.com/sewa-apartemen-ciputra-world-2-apartment/crwc027,Ciputra World 2 Apartment 2BR Fully Furnished,crwc027,Ciputra World 2 Apartment,2,2," Jl. Prof. DR. Satrio No.7, RT.3/RW.3, Karet Kuningan, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950",Kuningan,Jakarta Selatan,106.820139,-6.221259,1,86.0,Lantai Atas,Tower Orchard,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,IDR,240000000,240000000,IDR,20000000,,
443,https://jendela360.com/sewa-apartemen-kota-ayodhya-apartment/adyc009,Kota Ayodhya Apartment 2BR Tower Indigo,adyc009,Kota Ayodhya Apartment,2,1,"Jl. M. H. Thamrin Blok P8 No.3, Cikokol, Kec. Tangerang, Kota Tangerang, Banten 15117",Cikokol,Tangerang,106.629106,-6.199893,1,38.0,Lantai Tengah,Tower Indigo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,IDR,55000000,55000000,IDR,5000000,,
444,https://jendela360.com/sewa-apartemen-the-boulevard-apartment/tbvb003,The Boulevard Apartment 1BR Fully Furnished,tbvb003,The Boulevard Apartment,1,1,"Jl. KH Fachrudin Raya No. 5 Kampung Bali, Tanah Abang, Jakarta Pusat, DKI Jakarta, Indonesia 10250",Tanah Abang,Jakarta Pusat,106.816326,-6.183112,1,45.0,Lantai Tengah,Tower 1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,IDR,90000000,90000000,IDR,7500000,IDR,860000
445,https://jendela360.com/sewa-apartemen-woodland-park-residence-kalibata/wpra007,Woodland Park Residence Kalibata Studio View city,wpra007,Woodland Park Residence Kalibata,0,1,"Jl. Kalibata Raya No. 22, Jakarta Selatan, DKI Jakarta, Indonesia, 12740",Kalibata,Jakarta Selatan,106.855352,-6.255809,1,28.0,Lantai Tengah,Tower 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,IDR,72000000,72000000,IDR,7000000,,
446,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsd026,Taman Anggrek Residence 3BR View City,trsd026,Taman Anggrek Residence,3,2,"Jl. Tj. Duren Timur 2, RT.12/RW.1, Tj. Duren Sel., Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",Tanjung Duren,Jakarta Barat,106.7917,-6.1792,0,65.0,Lantai Atas,Tower Espiritu,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,10,IDR,100000000,100000000,IDR,10000000,IDR,1630000
447,https://jendela360.com/sewa-apartemen-kemang-village-apartment/kmvc016,Kemang Village Apartment 2BR Fully Furnished,kmvc016,Kemang Village Apartment,2,2," Jalan Pangeran Antasari No. 36, RT.14/RW.5, Bangka, Mampang Prapatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta. 12150",Kemang,Jakarta Selatan,106.811453,-6.259374,1,130.0,Lantai Tengah,Tower Intercone,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,USD,20400,1700,IDR,22100000,,
448,https://jendela360.com/sewa-apartemen-menteng-square-apartment/mesb002,Menteng Square Apartment 1BR View City (Timur),mesb002,Menteng Square Apartment,1,1," Jln. Matraman No. 30E, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta. 13120",Menteng,Jakarta Pusat,106.851858,-6.200232,1,33.0,Lantai Tengah,Tower -,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,IDR,50000000,50000000,IDR,4200000,,
449,https://jendela360.com/sewa-apartemen-pondok-indah-golf-apartment/pond001,Pondok Indah Golf Apartment 3BR Fully Furnished,pond001,Pondok Indah Golf Apartment,3,2,"Jl. Metro Kencana IV, Pondok Pinang, Kebayoran Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia 12310",Pondok Indah,Jakarta Selatan,106.7846,-6.272637,1,210.0,Lantai Rendah,Tower Yasmin,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,IDR,627500000,627500000,IDR,52300000,,
