,RFR_RMSE,RFR_R2,XGB_RMSE,XGB_R2,LGB_RMSE,LGB_R2,AVG1_RMSE,AVG1_R2,AVG2_RMSE,AVG2_R2
37,28533905.19218326,0.9059412381838985,28542215.24823946,0.905886443903388,27913400.318337813,0.9099876049270081,27323113.230001215,0.9137543512421595,27527443.94784445,0.9124595845045729
38,30062900.715577878,0.8827930364383948,30059102.636516128,0.8828226498943994,27290021.236144688,0.9034172877664602,28276591.259229854,0.8963078789758843,28114450.392429292,0.8974936320443232
39,31661007.344109178,0.8755210998570793,31349115.084495585,0.8779615009207347,29655645.511152726,0.8907903415669642,29802449.137331963,0.8897064294867214,29854995.175545145,0.8893171595117074
40,31001935.22929354,0.8863044645902137,33415825.093364272,0.867909927020936,31419656.165958155,0.8832199496249068,31391499.798194315,0.8834291580726913,31921025.946358755,0.8794632480953902
41,27762106.445405133,0.9014643996459661,29167281.559334908,0.8912372337272256,27922252.596191037,0.9003243124545801,27489236.362542987,0.9033918672930001,27749380.519681543,0.9015547147905949
42,34651599.04639675,0.8631577110300732,34993726.302381136,0.8604421884731843,33231286.67375437,0.8741456929283364,33353245.7772134,0.8732202250563379,33470685.58564195,0.872325847020137
43,29735140.730459336,0.8886607833727183,29896372.5967989,0.887450088015506,29674550.48290108,0.889114065073606,28937070.82804118,0.8945571103078861,29209491.840877745,0.8925624322304099
44,28045978.57912815,0.8990035932964064,28530954.639542688,0.8954804976766455,26502847.27630715,0.9098117843913367,26749905.668075126,0.9081224858755903,26932139.799093097,0.906866387938699
45,32811660.107958846,0.8926591628961187,33150590.72197182,0.8904301384335985,33385992.46665868,0.8888685062815317,32161681.77152437,0.8968697500074304,32559368.83519331,0.8943035199216478
46,30985395.871031623,0.8875234035404134,29735237.21750775,0.8964164280717094,29585326.074899934,0.8974582350175491,29376106.4406593,0.8989034036712926,29177407.37565773,0.9002664068033258
47,30427159.42116736,0.9046404209031055,29919141.45354536,0.9077981235564089,28424475.34211313,0.9167802474582153,28732505.97689464,0.9149668011555329,28540440.830739766,0.9160998264244186
48,28666018.07719512,0.8917685024967954,27840118.66770497,0.8979151979844967,26544547.553946543,0.9071953833367952,26866564.674012925,0.9049300635938935,26569867.771242235,0.9070182506295739
49,29953701.16820092,0.8985695711903863,31012828.238444835,0.8912698408468308,29631589.650012102,0.900739335664388,29427942.21008117,0.9020990141668734,29740927.438984957,0.9000054590909387
50,32730567.58479222,0.8720299765586784,33061926.955418065,0.8694257618575991,31196855.956102435,0.8837420041909572,31569955.115115624,0.8809445981330926,31694203.841599405,0.8800056299827541
51,32057709.320289247,0.8814787898128067,32193903.585550986,0.8804695974407057,30563295.916599948,0.8922712857309615,30825098.003040586,0.8904177947437791,30891011.782765303,0.889948651071315
52,33110685.348267037,0.8869846356735431,32869878.39496849,0.8886225311894334,30966563.148986075,0.9011476122560687,31610748.08452748,0.8969920612971419,31346188.58170333,0.8987090526301128
53,29478285.202663228,0.8884050705446593,29673913.45299284,0.8869189895100515,28204741.580307942,0.897839201394385,28292604.049321257,0.8972017141832551,28324384.45418863,0.8969706427702122
54,31850022.504881278,0.8847334304785569,32027466.10239461,0.8834455011051391,29297187.80759835,0.9024705553437444,30108027.56757082,0.8969973279456854,30002615.59963928,0.8977173158114826
55,36043635.51576413,0.8682048780711711,35437331.73435253,0.8726015377947263,34293867.1302913,0.8806904852645514,34626571.947207324,0.8783642733178022,34486367.90657867,0.879347292640275
56,32945325.346605245,0.8839374743940408,31357383.627966177,0.8948561067664061,30985349.299161926,0.8973362300384535,31098212.617557958,0.8965869677811116,30725236.894648667,0.8990526563016148
57,30771188.769377656,0.8901131884575355,31860807.114010148,0.8821931428759651,30011554.72179655,0.8954716700572318,30163866.250442013,0.8944079950932816,30471367.533023197,0.8922441358293209
58,27749024.146484796,0.9059178457560446,29519398.686140634,0.893530102335957,28729433.959004123,0.8991523082744199,27835871.214166693,0.9053280199426366,28597860.47429449,0.9000739065345806
59,32140281.10142085,0.8696345334121482,34757337.52147373,0.8475398915911185,31901088.54760036,0.8715677098314935,32085220.718356755,0.8700808160141444,32769248.178128753,0.8644822517797384
60,32285083.43016416,0.8751849203109001,33730282.115703225,0.8637604565971893,32888353.117530674,0.870476823790866,32134828.13088543,0.8763439996230815,32803088.80475798,0.8711475408045758
61,30163504.52065359,0.9009364982001082,31266184.525386192,0.8935612286802063,29439690.461469844,0.9056337802048916,29371489.285932805,0.9060704989476684,29747638.043303356,0.9036492595865333
62,34753349.508576035,0.8638192361911664,34635027.5885331,0.864744944939901,33464259.774720892,0.8737344497969264,33658302.26836712,0.8722659029612801,33478357.073148943,0.8736280450486796
63,30084517.999149315,0.8880331600064957,30606579.53092056,0.8841134856255018,29149919.67095475,0.8948817722128363,29212270.658302777,0.894431600477809,29321359.036708746,0.8936416729519012
64,31364994.890497975,0.8838839102516897,30413557.59067669,0.8908216796708323,29641130.7764973,0.8962969582328463,29558799.13618181,0.8968722523337282,29455853.381856505,0.897589336700745
65,32031382.194127467,0.8909516417538443,32729664.88178266,0.886145319240078,31298346.43190341,0.8958856578573224,31050212.718573406,0.8975299537391493,31492971.000216983,0.8945867898189104
66,29986489.628423303,0.8912897215138225,31496621.520053364,0.8800646254342032,27998401.716398064,0.9052267370668362,28899496.812006254,0.8990282427884035,29024748.52540048,0.8981511139053718
67,34699648.18185186,0.8685864897276183,36301610.54439393,0.8561725901027732,33765728.51358819,0.8755651233228573,34325111.456832044,0.8714080490446949,34516424.551755376,0.8699706242813046
68,33606644.60316598,0.8782657943800372,34238093.863097884,0.873648187560446,33718598.771440595,0.8774533745423937,33153379.934175942,0.8815273942059052,33494528.27219533,0.879076683191049
69,30934001.890500125,0.8974276808098454,31005405.846734405,0.8969536055594123,29571522.547232095,0.9062642344050109,29536381.470762867,0.9064868822931539,29714554.91676566,0.9053552739062889
70,36198470.67083653,0.8569832473357719,36271341.92109294,0.8564068528379365,36084070.290329,0.8578857891826992,35334031.61982946,0.863732322466887,35701248.600330144,0.8608852185379064
71,32055703.19003329,0.888838951974636,33164164.455971878,0.8810183091622666,30749497.399404,0.8977135609758252,31161562.833794907,0.8949537683911722,31507915.29876665,0.8926056695335749
72,27671233.417014588,0.9043094460986951,29409807.441517748,0.8919072925683302,28178321.145923402,0.900770166704096,27626039.45979251,0.9046217634526911,28247752.80838612,0.9002805576609638
73,31873554.933148243,0.8751731903584181,33631078.73268141,0.8610276318412077,31720174.588194106,0.8763716705715862,31391548.749341,0.8789200178385959,31938713.871038865,0.8746623031308696
74,31795304.608382616,0.8786959461991651,33207164.838736203,0.8676838272088273,30851649.66454951,0.8857894779289934,31192050.034772705,0.8832553003426971,31426518.724092115,0.8814935785475593
75,35199528.93335626,0.8517046541098932,34516938.046244085,0.8574003877921196,34285208.982642874,0.8593086423837653,34004199.26556543,0.8616054705510487,33972048.196169086,0.8618670516906527
76,32051956.69232826,0.8749396546282757,31737444.98890374,0.8773819369656045,29738841.8656407,0.8923389447378787,30369010.65196662,0.8877279075042345,30187160.23752099,0.8890684581624877
77,33740450.126508534,0.8786697040920974,36771546.57399703,0.8558909334952614,32740217.89007346,0.8857567253341888,33320281.708178025,0.8816727308845483,33966326.22651656,0.8770397704274481
78,29851058.815689415,0.8924226212316867,30243105.472161483,0.8895783465719956,29203592.707943145,0.8970386938106463,28980520.204459973,0.8986056322565454,29259768.218477625,0.8966422037687766
79,31534704.372292556,0.8970055167713211,32205954.585763324,0.8925741528173253,30510489.641820446,0.9035871791365275,30604863.800673462,0.9029898140222788,30824578.084724158,0.90159192949881
80,30100250.369952057,0.8989558338266914,31661473.36227777,0.888202196752426,30412266.16798363,0.8968501516235954,30074629.617658433,0.8991277743082761,30549505.210836884,0.8959170986811946
81,31412299.258673348,0.8854168740812464,33028737.1427733,0.8733208470024709,30113615.48777345,0.8946954794978095,30799236.637177162,0.8898457853033861,31095626.308835924,0.8877154945379635
82,32122527.706092414,0.8929516242422237,34046020.69710346,0.8797477045944306,32424738.998243254,0.8909279099368643,32135490.16114946,0.8928652120056411,32649386.495637633,0.8894113115743032
83,31476531.58667473,0.9022005653131531,32436402.423897143,0.8961448680740278,31773414.66643036,0.9003469986525015,30949919.697228897,0.9054456191746169,31406957.65162101,0.9026324281179225
84,32429285.5531716,0.8909543645541542,31543897.0122453,0.8968274372899246,30495895.85055784,0.9035690783974117,30617808.499186605,0.9027965385287371,30312666.99352362,0.9047243713863177
85,29780214.585668284,0.8939727070659621,31432996.358645525,0.8818772383242874,30642003.601875473,0.8877474162128269,29575728.7668329,0.8954237806437509,30508571.254095696,0.8887229081840984
86,34062252.41614129,0.8789807975838837,33546351.45860567,0.8826189078872515,31933771.716176037,0.8936327348234279,32176151.36059887,0.892011936568938,32010967.65635886,0.893117853850557
87,32532933.734551493,0.8808322912745311,32598008.766495205,0.8803550764958074,32394778.60223888,0.8818422630943057,31508591.413172726,0.8882184547289745,31780798.003612354,0.8862787229831348
88,30353669.258650564,0.8930551624578058,30494846.891175795,0.8920580289363222,30301643.511480276,0.8934214520699616,29530081.509950552,0.8987799095034026,29795443.563385874,0.8969525759039246
89,33258344.755645633,0.8878994363279793,33799089.88930691,0.8842245315587345,32772465.44209998,0.8911509199435077,32347124.209746365,0.8939580056629339,32676640.68107754,0.8917865259591802
90,30042758.16655485,0.8943528955440662,30773020.596019108,0.8891544532813365,29115342.266081713,0.9007748430712222,29189953.958029494,0.9002656378015998,29382582.7988252,0.8989449707608649
91,27498878.349052977,0.9148616836707336,30416076.895668365,0.8958398748925795,28116760.039323367,0.9109926959577197,27827803.813051738,0.9128127532002058,28679545.976323478,0.9073938900473442
92,29988266.373305507,0.8917623429582989,32197683.453371603,0.8752257650146203,30564012.369742166,0.8875663274833505,29923336.576701388,0.8922305421341581,30648477.00392901,0.8869440406526845
93,31091993.44559745,0.8868894377486666,32919376.177576035,0.8732029295275006,30778724.736681353,0.8891572557625335,30736630.04385409,0.8894602378155404,31147172.43609575,0.8864876066538009
94,29013311.411985442,0.9114923612375034,30160325.75848404,0.9043558941031503,27917022.341887303,0.9180546444530417,28199467.09073246,0.9163881258927031,28500668.0465957,0.9145924556099844
95,30264707.895264883,0.9070331857228902,31826241.657420713,0.897192289407907,30727518.4018267,0.9041681326492375,30066010.554609437,0.9082498913809143,30564510.491932925,0.9051822019897875
96,27728029.870335087,0.9050020042499227,28333971.39001795,0.9008046490298183,27823606.219845477,0.9043459742357871,27121427.869161494,0.9091130526832125,27519115.359193034,0.9064281202914912
97,31926957.24777286,0.8872318599110673,31505538.313604813,0.8901891722701952,30560113.48142363,0.8966807413334122,30215758.34186009,0.8989960512022347,30310271.505374927,0.8983631938297206
98,29502626.99998461,0.896036261715803,30204663.22740488,0.8910296098342894,29697038.94226215,0.8946615782620336,29007934.993582144,0.8994935028571811,29450222.035355635,0.8964052713802888
99,31204143.620588306,0.8793898039824046,30622037.071776815,0.883847745749075,30034167.709047783,0.8882646252124333,29886790.692537814,0.889358500972281,29745617.28960523,0.8904012858322368
100,31889736.87087094,0.8814878532356973,31326232.941351954,0.8856391592376723,30890645.006784182,0.8887973986547493,30403697.751557555,0.8922756687934589,30510079.451140713,0.89152050101969
101,31200387.588108923,0.8802234462353332,31631784.573540077,0.8768883296892236,31122456.36507218,0.8808210462373264,30466829.675863124,0.8857894127884223,30778763.280540742,0.8834387580629333
102,29273488.246435236,0.9094848547642135,29468018.470178943,0.908277862551146,29686059.60926709,0.906915491419588,28645786.6958436,0.9133250085605154,28897143.41467924,0.9117972498409875
103,31822162.2348337,0.8725793598934237,30845130.627887595,0.8802836026548714,30075234.762098353,0.8861852723396266,30102563.18219339,0.8859783386371393,29975315.687764186,0.8869402703482391
104,33363576.492488652,0.876974372975289,32899647.393999718,0.8803719910822148,32350893.39567282,0.8843294115964171,32047222.02249438,0.8864907730362931,32063050.765108943,0.88637861654103
105,31700981.344799068,0.8870626461014683,32137623.838792183,0.8839300703390722,31294705.722141985,0.8899388771920587,30905613.160581466,0.8926586819828684,31252343.395075668,0.8902366457440299
106,27407907.280637044,0.8958592830667252,28252853.065556098,0.889339295182079,26893026.92350933,0.8997352711691167,26837446.55326514,0.9001492812474584,27046523.40678254,0.8985874491233885
107,29426158.168591645,0.8884314024443098,29079794.709274486,0.8910424030312107,28569006.212545287,0.894836480817297,28189294.08464599,0.8976133709286651,28164337.55279103,0.8977945804383007
108,26260206.01031988,0.9018061723926383,24950582.629239842,0.911356006241457,24672951.79278125,0.9133177547302059,24489439.12591145,0.9146024110982058,24252901.17080726,0.9162441161969422
109,28247355.995097138,0.9062846303789533,29200997.06238681,0.8998500868422022,28051955.202504106,0.9075766961405202,27779351.34595065,0.9093642741467005,28048611.53335168,0.907598727726566
110,30604032.45980064,0.8781345287414806,29537918.187319525,0.8864771904177093,29756816.984388802,0.8847883723247235,29191235.513332367,0.8891263568575458,29151271.253287066,0.8894297321625102
111,30088899.36321917,0.8956544550256812,31589119.99760139,0.8849897987739798,29496447.780045882,0.8997231360771036,29200280.94224576,0.9017267388975263,29749110.69208443,0.8979978599894998
112,29984032.059353016,0.8874669662749401,30523357.016043838,0.8833822782662178,29764030.0126614,0.8891122867582587,29334809.210497104,0.8922874033146198,29603608.854443397,0.8903043831794676
113,29880246.72223282,0.8845921655374679,29345400.012141872,0.8886867145513943,28303479.786357433,0.8964508351934204,28228774.863605518,0.8969967343976205,28198295.227813732,0.8972190470639532
114,31682794.6109725,0.8715375282625769,31513415.638653222,0.8729073997895458,30086566.09953665,0.8841557304037311,30401663.232545584,0.8817165460063553,30359508.170936085,0.8820443431586596
115,26749697.77879802,0.9118632818020648,27810699.580360927,0.904732900380734,25599923.068521477,0.9192771593472341,25790178.296592347,0.9180728579505526,26058058.267092556,0.9163620811651092
116,30171319.713332646,0.8931336719601762,30894987.465858176,0.8879457533786177,29633379.0781705,0.8969104540865267,29388718.047927562,0.898605696111344,29791345.247844104,0.8958084491585274
117,29737042.802247763,0.8932625079923827,29119246.080086432,0.8976514507086847,27205266.166956857,0.9106638162021133,27739137.6588211,0.9071231773209336,27478327.061855342,0.9088614709309245
118,30437235.188734733,0.8872957114930936,30402903.423522227,0.887549818341669,28549843.060756505,0.9008397776365914,29079570.932362627,0.8971259044623648,29006164.11949158,0.8976446279337927
119,31776765.160573054,0.892336984991632,32725744.58323847,0.8858104814606625,30339450.615580752,0.9018562623148847,30396624.548692532,0.9014860149621878,30828724.906668395,0.8986652748946808
120,34604123.18250208,0.8633474758230436,32389777.841032717,0.8802769153203682,32761210.616389766,0.8775152999447916,32499429.646191057,0.879464926190757,32072315.748945188,0.8826122989940912
121,32154302.73448289,0.8886336911152876,31430623.510359094,0.8935902002353535,31017279.267618846,0.8963705880962531,30587645.671730105,0.8992215361229006,30524863.447150413,0.8996348142761421
122,32120931.098326117,0.8863113736071605,31331844.031316526,0.8918285429459247,31419527.798267014,0.8912222490563326,30713900.023470007,0.896053301461047,30698300.54272492,0.8961588629651478
123,32910533.754026093,0.8805864373433848,33629268.05179192,0.8753137298838154,31972819.766202226,0.8872943513527682,32108101.363147177,0.8863385860264565,32276752.05646562,0.8851414165207089
124,26343018.892256845,0.9165347150499251,27705149.688308198,0.9076800000362208,26268410.872540742,0.9170068220185085,25887433.80978154,0.9193967048328886,26407174.900756232,0.9161276758936031
125,29996537.80114032,0.8951213260389153,30440879.44762622,0.8919911566377369,28796413.053852,0.9033455811701673,28862119.311115984,0.9029039952288123,29045231.097276784,0.9016680622583855
126,32271967.823733743,0.9005991850001959,32216748.700515486,0.9009390545761078,31152703.47995823,0.9073745070528199,30902145.675403934,0.9088584688093038,31096591.283800147,0.9077078803050632
127,34442578.82210094,0.849041317483741,34776457.953582115,0.8461004083810016,32999502.05700157,0.8614260653889437,33299712.67868531,0.8588932635469784,33520056.803749777,0.857019679311184
128,30022785.53993437,0.8998148804207122,30983567.97087701,0.8933000761444884,29474364.915880557,0.903441576791766,29418953.97186556,0.9038042895495324,29699223.78780806,0.901962675496805
129,28276018.654738043,0.8962525907583823,30189446.88132887,0.8817364112580804,27873916.63824308,0.8991823116807315,28001187.274483543,0.8982595547827527,28484002.12544497,0.8947207553347105
130,33016504.317926887,0.8593036379532595,32183439.861148175,0.8663140979934488,31075838.963201974,0.8753574247772548,31261533.41987851,0.8738633644960607,31119321.586907126,0.8750083704525032
131,29112933.181348342,0.8908403911057101,28622255.08832925,0.8944889998855725,28295007.84009551,0.8968878883408301,27694807.877057444,0.9012159660141374,27723238.0645892,0.9010130478256828
132,32921689.734062146,0.8712777959507622,30550996.24589605,0.8891489054425418,30770842.75053757,0.8875477851280515,30611641.902481552,0.8887083757924861,30073427.485680528,0.8925874350288361
133,30667206.42791464,0.8950189209404098,32544375.971867654,0.8817735916088023,30523901.99151289,0.8959977583406218,30316589.302814443,0.8974056887715972,30954978.117834337,0.8930394562612681
134,29187234.74459805,0.9007548100856535,29760105.91806441,0.89682071591326,28007029.812806483,0.9086186283836122,28373285.124606848,0.9062129642430957,28387518.59983478,0.906118843997601
135,32493719.861841973,0.8725916076714524,33343309.897100855,0.8658419956254996,30930346.387167357,0.884556698314394,31541414.78287115,0.879950180616893,31620760.650338694,0.8793454240904804
136,34602355.81460145,0.8531602081438235,34674734.19756997,0.8525452707004733,33478485.12946561,0.8625438987449847,33524650.20277768,0.8621645478788602,33600626.8971802,0.8615390887857938
137,30604427.004443772,0.8949273123730982,31590616.948747143,0.8880465321791877,29956851.930720083,0.8993268445388914,29862339.14346263,0.8999610828068264,30236762.16875055,0.8974367194848961
138,29608439.659188997,0.8850976538083292,28328437.556710407,0.8948175946282294,28395750.63300882,0.8943171389944171,27777474.810930356,0.8988692147374219,27700502.034574196,0.8994289151423528
139,30616437.164688654,0.8903048738563382,31372552.825506367,0.8848198209032689,29808101.799140777,0.8960207519340612,29703045.202444207,0.8967523957051872,29881068.031595606,0.8955110743985338
140,31447093.14237026,0.8944599492643552,32262545.862243168,0.8889154770101972,30589066.127505075,0.9001406531109074,30564522.6488811,0.9003008353462059,30822224.13510895,0.8986125423211807
141,31725742.80172343,0.8940575241620803,29490468.564329877,0.9084602197075929,29284077.54471879,0.9097370306626564,29003023.54645702,0.9114613144468025,28672684.370575532,0.913466707631099
142,31021230.67666986,0.8976441247551225,31563140.11126619,0.8940367826385958,30039587.138884723,0.9040195793715609,29930899.23661058,0.9047128670916079,30151762.42050236,0.903301411488566
143,31456644.016113512,0.888560261380668,31981418.841369137,0.8848110647750695,31250377.514695276,0.8900169280565736,30815565.104755443,0.8930562072425114,31128076.42294458,0.8908761003232302
144,33329280.175152496,0.8791699752903331,33816573.351968296,0.8756109381090871,31629518.65363885,0.8911801403279597,32202760.47884277,0.8871999740360411,32197063.45273808,0.8872398816613035
145,32140570.20308207,0.8866939337747821,33242807.604724597,0.8787891771331168,32020972.42264926,0.8875356077991966,31552310.265299793,0.8908035963931007,31948317.902662747,0.8880453847295837
146,27419481.614585157,0.9158288283810492,28722622.33453576,0.9076380553392798,26303386.068444278,0.9225416553763028,26600548.766812395,0.9207815966423771,26877280.514871232,0.9191247677872477
147,33906742.603222504,0.8778420359591975,33332042.9405607,0.8819479556438993,32114642.097279437,0.890413812074372,32228956.153263018,0.8896322659291931,32046883.691920146,0.8908757541344855
148,31265649.425994776,0.8837134434386978,31812531.668559268,0.8796098192015985,29490286.316526864,0.8965447389797833,30166552.71637714,0.8917454969649993,30011942.883443557,0.8928523068779095
149,26512820.838610627,0.9042411966950351,26129934.4290992,0.9069870377809679,25792592.283660162,0.9093731631438368,25271367.254166614,0.9129989860292199,25306925.375277877,0.9127539839299785
150,28836377.213317633,0.9028948417453727,28334135.693957195,0.9062479347926344,27170180.298428386,0.9137923224739108,27275895.54260939,0.9131201741724662,27186103.84239347,0.9136912459271623
151,27693758.79021174,0.9141352796779395,28186905.691212658,0.9110500406305656,27005216.239455614,0.9183518652825355,26705991.539720062,0.9201512055839559,27022148.923968863,0.918249443918805
152,29984406.369275574,0.8989451958260108,30673114.840925906,0.8942496494036478,30104783.156167824,0.8981321684900438,29524211.512742765,0.9020233309364276,29661183.172884267,0.9011121359483157
153,30517277.309032496,0.8891195688902267,32719423.27503121,0.8725397935291355,30380615.89377517,0.8901104271175165,30476713.5650642,0.8894141388265688,31001843.334190805,0.8855704020327412
154,31420309.236625865,0.8699260730116406,31173821.96523214,0.8719588861315422,30448716.263924446,0.8778461058527084,30300010.524711426,0.8790363450604023,30403568.485971745,0.8782080842152995
155,29917509.30624449,0.8969286126076035,31795882.629166298,0.8835796172798586,29047446.87215132,0.9028364924028313,29126894.687621173,0.9023042607626864,29612387.94412538,0.8990202914320108
156,30265085.63715174,0.895382249810849,30182299.58780175,0.895953802456474,28335237.87986909,0.908298743176469,28443388.23012293,0.9075973938700123,28416836.30269312,0.9077698291731154
157,33578401.80645155,0.8831391164335667,33289834.1183649,0.885139055152261,31616187.267972182,0.8963980063164837,31956259.719730966,0.8941572764488995,31960978.460522193,0.8941260161414633
158,30515030.87125201,0.8941589979696001,31022136.02204187,0.8906119926875797,29784048.563599076,0.8991690687687406,29559621.322809134,0.9006828959040731,29662288.283894658,0.8999917982324694
159,32059099.94376919,0.884336155664313,31667784.423975524,0.8871425243832454,31766941.530327216,0.8864346668071856,31027057.097922854,0.8916631654649618,31008994.48885625,0.8917892667763481
160,29622597.360713165,0.8862907599079978,29675317.037273966,0.8858856604687054,28137131.336284567,0.8974090334260928,28294154.443768915,0.8962607925594904,28301825.054555863,0.8962045370563192
161,30298953.292504728,0.9003353987606811,30986098.167222332,0.8957635848066651,30993696.23172263,0.8957124591629183,29817827.344260857,0.903475474890924,30201553.807331227,0.9009751355970913
162,33614110.38702837,0.874644577817045,34047151.38860576,0.8713939369500548,32277683.50332388,0.8844141695396066,32267022.866349418,0.8844905080469795,32444999.496398956,0.8832127523330557
163,29113607.046503335,0.8992523799674565,30038148.108144183,0.8927520320266502,28210296.156471156,0.9054072057400941,28262641.608885184,0.9050558378246908,28565208.530533127,0.9030120988038345
164,32704975.56888268,0.8825313427614839,33054353.1165853,0.8800081716159127,30841433.40460851,0.8955367687914688,31208313.75220854,0.893036660552094,31333517.447332706,0.8921766929587716
165,35428647.18072765,0.846081508210654,35108943.937529236,0.8488468532469049,33508441.723069657,0.8623138919124594,34007930.28895806,0.8581785034783396,33787941.87437137,0.8600073814219186
166,29716523.89371108,0.8788816386036407,30775632.087284077,0.8700943808540613,28531116.64326987,0.8883518547489474,28654056.721883103,0.8873876019620275,29086711.107714593,0.8839612052905682
167,29924546.46249758,0.8888709721235963,30332648.045447577,0.8858192179416788,29378055.546404872,0.8928928516561937,28982930.21551237,0.895754589540224,29296131.86381009,0.893489377015992
168,28826525.86844571,0.9071599995722547,29371842.400899846,0.9036142341820946,28122499.96084094,0.9116394575250286,27861770.398597226,0.9132702805021325,28237906.99443072,0.9109127545766476
169,32437748.19566197,0.8834673708268841,33510025.426197477,0.8756357190118054,30980600.541160453,0.8937018239237696,31542327.303409044,0.8898121735039316,31670955.446514647,0.8889116594539263
170,29272204.109106302,0.8944291653767724,28508225.109316017,0.899867867710931,27551223.309409074,0.9064777645344057,27700684.345965866,0.9054603255532931,27475518.371823445,0.9069910170762033
171,32517930.728666846,0.868964917542467,32021362.62795384,0.8729363282868761,32064568.06035809,0.8725932108137591,31502055.529222794,0.8770242248821689,31604451.576612834,0.8762234708783151
172,31608047.944632404,0.8876214362580446,30603624.818746477,0.8946501637973419,30542701.0888877,0.8950691936622613,30075323.98585848,0.8982560122511788,29985450.448597226,0.8988631830678457
173,31241198.63027504,0.8746530028257689,31061083.492850743,0.8760941645762776,30820983.49504823,0.8780023278199144,30023698.26513579,0.8842324261443242,30355664.403110977,0.8816582345445716
174,33726651.60643145,0.8863908322591496,34290479.12237111,0.8825605436449875,32932248.664203584,0.8916797390581742,32695311.180918176,0.8932327944772815,32982358.825306486,0.8913498450749111
175,35711652.38087166,0.871126791696375,36094171.69679247,0.868351198651182,34911323.93903286,0.8768383815953014,34843764.79777155,0.8773145962605986,34943713.076009154,0.8766097481016127
176,28790698.91100605,0.9021263832227074,29426463.48704326,0.8977561100815042,28094136.462815035,0.9068050033546551,27636849.540530406,0.9098141733996971,27820966.43141234,0.908608533487693
177,34356014.394628674,0.8626747077538799,32390275.279629856,0.8779397492178852,33027567.71293074,0.8730893223373563,32367205.522825215,0.8781135604914038,32231431.26215682,0.8791339965102398
178,33977319.37816393,0.8769569631720683,32793021.26142499,0.8853849422152257,34566175.16291703,0.8726551256380489,32886040.338653795,0.8847337971066124,33089779.420329772,0.8833011541931312
179,29451714.000882458,0.9028244196615187,30847206.122236297,0.8933974324610238,28983007.159809582,0.9058927934373674,28897968.769917596,0.9064442189655058,29385008.13521655,0.9032641115848533
180,27542458.86835037,0.9060573164811885,27671341.71726438,0.9051760640814338,28590582.505016357,0.8987713254646496,27035412.184526384,0.9094843794198683,27490818.723447084,0.9064092578944697
181,30946656.304876804,0.9024037366326667,31515208.61177459,0.8987847156609059,29730626.189251002,0.9099230152915363,30043442.10089678,0.9080175222018873,30047243.085317235,0.9079942461684385
182,31697939.316595145,0.8994029409677695,32204982.881060902,0.896158878426869,30988366.623352807,0.9038563521667615,30756570.868469827,0.9052892989381196,30893775.452997256,0.9044424082286782
183,28726761.883749064,0.9031005243050803,29730856.512714613,0.8962082295841941,27036030.611420237,0.9141710228188907,27660079.449189063,0.9101630654119915,27897439.282350957,0.9086146119852169
184,33432607.946368042,0.8868560470532892,34204728.17491972,0.8815696197790724,32634507.021188088,0.8921934991874345,32428976.486279998,0.8935471433070861,32854450.46560145,0.8907354575185331
185,29192948.24016295,0.8993682077992162,30140266.495568216,0.8927311885256957,27440554.036362503,0.9110870449863185,28028395.394063257,0.9072367910724529,28126048.774498675,0.9065892747695901
186,28055618.4958674,0.8984715434490383,28896023.572021108,0.8922978792021447,27605209.386967715,0.9017052820881415,27438590.06649512,0.9028882742093557,27709254.63222451,0.9009629315354226
187,30258617.581482943,0.904212030432589,32659991.942730427,0.8884049454521545,30483712.33845162,0.9027815904921213,30376229.183087975,0.9034659506856842,30841300.852913227,0.9004873760271744
188,32163887.132041752,0.8886563898361266,31508517.218790904,0.8931476270032506,31345289.835856527,0.8942518399764465,30889293.04498241,0.8973062111274583,30920436.69985053,0.8970990278674669
189,30604916.34538249,0.8884366296606181,31288013.684748687,0.8834008946467742,30087809.90737874,0.8921747719044983,29868788.503676727,0.8937388656375538,30137754.435533628,0.8918165038996888
190,29293703.759498566,0.9013811052061091,28873108.957318135,0.9041926870412973,28249131.401415735,0.9082889305057317,27662469.352548923,0.9120585844312513,27792490.22088194,0.911229946106544
191,29559836.16742513,0.8943065858129512,29466017.78627045,0.8949764304666719,28584069.260465316,0.9011692724057389,28205405.289416846,0.9037704243207153,28340770.136907667,0.9028445479169172
192,29979660.266319573,0.9088420136911911,33916375.349093445,0.8833297375777828,30977884.759236407,0.902670424656727,30623708.532704286,0.9048832781452847,31680065.16730874,0.8982080482781076
193,31652560.80634596,0.8955781234868093,32805575.55446308,0.8878319646665802,31648943.329938535,0.8956019902501602,31313632.35011784,0.8978024024821148,31610361.898982134,0.8958563664874314
194,28935978.01056896,0.8969160788171529,30579027.024934772,0.8848770461559966,27612290.40761638,0.9061315895880273,28251234.15816607,0.9017371291561441,28543582.90759211,0.899692923694857
195,27467174.181229785,0.9010398135294543,28465766.361124262,0.893713451852235,26508821.376863044,0.9078249505336021,26529853.334525358,0.9076786301252816,26776788.313956466,0.9059520112733161
196,30662473.266193498,0.8840118173478309,31194002.45010235,0.8799556892164049,30000376.428057745,0.8889668178222947,29676863.508085288,0.8913485873635886,30027771.92676172,0.8887639404848671
